Noise Level,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.01,1.52082e-07,0.512543,0.487457,0.519736,0.480264
0.01,1.52439e-07,0.480018,0.519982,0.483313,0.516687
0.01,1.52796e-07,0.442644,0.557356,0.447049,0.552951
0.01,1.53153e-07,0.418889,0.581111,0.428891,0.571109
0.01,1.5351e-07,0.386197,0.613803,0.388787,0.611213
0.01,1.53867e-07,0.35684,0.64316,0.361273,0.638727
0.01,1.54224e-07,0.337827,0.662173,0.341111,0.658889
0.01,1.54581e-07,0.31525,0.68475,0.307709,0.692291
0.01,1.54938e-07,0.283827,0.716173,0.269847,0.730153
0.01,1.55295e-07,0.256423,0.743577,0.244943,0.755057
0.01,1.55652e-07,0.232349,0.767651,0.220556,0.779444
0.01,1.56009e-07,0.210689,0.789311,0.195968,0.804032
0.01,1.56366e-07,0.191735,0.808265,0.17299,0.82701
0.01,1.56723e-07,0.177647,0.822353,0.153224,0.846776
0.01,1.5708e-07,0.164353,0.835647,0.131819,0.868181
0.01,1.57437e-07,0.150976,0.849024,0.110598,0.889402
0.01,1.57794e-07,0.137303,0.862697,0.0904532,0.909547
0.01,1.58151e-07,0.12813,0.87187,0.0753977,0.924602
0.01,1.58508e-07,0.10944,0.89056,0.0519484,0.948052
0.01,1.58865e-07,0.110413,0.889587,0.0511067,0.948893
0.01,1.59222e-07,0.0952239,0.904776,0.0282001,0.9718
0.01,1.59579e-07,0.0950988,0.904901,0.0260838,0.973916
0.01,1.59936e-07,0.0867621,0.913238,0.0131459,0.986854
0.01,1.60293e-07,0.0818843,0.918116,0.00773385,0.992266
0.01,1.6065e-07,0.080801,0.919199,0.00361905,0.996381
0.01,1.61007e-07,0.0784429,0.921557,0.000612891,0.999387
0.01,1.61364e-07,0.0756786,0.924321,0.000183098,0.999817
0.01,1.61721e-07,0.0757547,0.924245,0.00209863,0.997901
0.01,1.62078e-07,0.0796637,0.920336,0.00644604,0.993554
0.01,1.62435e-07,0.0803177,0.919682,0.0107138,0.989286
0.01,1.62792e-07,0.0881074,0.911893,0.0209182,0.979082
0.01,1.63149e-07,0.0966749,0.903325,0.0300111,0.969989
0.01,1.63506e-07,0.103368,0.896632,0.0391336,0.960866
0.01,1.63863e-07,0.109535,0.890465,0.0507871,0.949213
0.01,1.6422e-07,0.114201,0.885799,0.0633275,0.936673
0.01,1.64577e-07,0.139167,0.860833,0.0959071,0.904093
0.01,1.64934e-07,0.148605,0.851395,0.0999744,0.900026
0.01,1.65291e-07,0.164602,0.835398,0.124042,0.875958
0.01,1.65648e-07,0.193534,0.806466,0.155509,0.844491
0.01,1.66005e-07,0.213774,0.786226,0.16933,0.83067
0.01,1.66362e-07,0.229186,0.770814,0.188204,0.811796
0.01,1.66719e-07,0.252046,0.747954,0.219031,0.780969
0.01,1.67076e-07,0.270701,0.729299,0.241276,0.758724
0.01,1.67433e-07,0.303433,0.696567,0.280304,0.719696
0.01,1.6779e-07,0.31913,0.68087,0.290629,0.709371
0.01,1.68147e-07,0.339991,0.660009,0.324045,0.675955
0.01,1.68504e-07,0.371968,0.628032,0.363578,0.636422
0.01,1.68861e-07,0.407111,0.592889,0.396664,0.603336
0.01,1.69218e-07,0.428829,0.571171,0.413019,0.586981
0.01,1.69575e-07,0.463479,0.536521,0.458159,0.541841
0.01,1.69932e-07,0.485852,0.514148,0.476777,0.523223
0.01,1.70289e-07,0.507238,0.492762,0.506351,0.493649
0.01,1.70646e-07,0.523402,0.476598,0.532746,0.467254
0.01,1.71003e-07,0.547244,0.452756,0.571647,0.428353
0.01,1.7136e-07,0.574312,0.425688,0.606211,0.393789
0.01,1.71717e-07,0.610261,0.389739,0.645909,0.354091
0.01,1.72074e-07,0.628462,0.371538,0.659104,0.340896
0.01,1.72431e-07,0.66681,0.33319,0.708551,0.291449
0.01,1.72788e-07,0.675111,0.324889,0.708267,0.291733
0.01,1.73145e-07,0.69105,0.30895,0.743788,0.256212
0.01,1.73502e-07,0.716227,0.283773,0.780517,0.219483
0.01,1.73859e-07,0.723647,0.276353,0.790487,0.209513
0.01,1.74216e-07,0.741949,0.258051,0.825657,0.174343
0.01,1.74573e-07,0.75791,0.24209,0.847414,0.152586
0.01,1.7493e-07,0.778975,0.221025,0.87292,0.12708
0.01,1.75287e-07,0.797345,0.202655,0.891896,0.108104
0.01,1.75644e-07,0.811737,0.188263,0.908436,0.0915644
0.01,1.76001e-07,0.829938,0.170062,0.928141,0.0718591
0.01,1.76358e-07,0.853738,0.146262,0.947841,0.052159
0.01,1.76715e-07,0.864034,0.135966,0.953797,0.0462034
0.01,1.77072e-07,0.879631,0.120369,0.969499,0.0305014
0.01,1.77429e-07,0.888232,0.111768,0.976832,0.0231678
0.01,1.77786e-07,0.897189,0.102811,0.985763,0.0142365
0.01,1.78143e-07,0.909772,0.0902276,0.993748,0.00625178
0.01,1.785e-07,0.918544,0.0814562,0.997196,0.00280442
0.01,1.78857e-07,0.923066,0.0769338,0.999216,0.000784223
0.01,1.79214e-07,0.934351,0.0656493,0.999546,0.000454151
0.01,1.79571e-07,0.936026,0.0639741,0.995365,0.00463457
0.01,1.79928e-07,0.929668,0.0703321,0.987671,0.0123291
0.01,1.80285e-07,0.927315,0.0726851,0.98356,0.0164403
0.01,1.80642e-07,0.924691,0.0753089,0.975626,0.0243742
0.01,1.80999e-07,0.919526,0.080474,0.964017,0.0359827
0.01,1.81356e-07,0.911145,0.0888553,0.95049,0.0495097
0.01,1.81713e-07,0.900945,0.0990546,0.935461,0.0645392
0.01,1.8207e-07,0.897438,0.102562,0.92567,0.0743305
0.01,1.82427e-07,0.89113,0.10887,0.906687,0.0933133
0.01,1.82784e-07,0.87533,0.12467,0.879587,0.120413
0.01,1.83141e-07,0.868206,0.131794,0.869139,0.130861
0.01,1.83498e-07,0.861417,0.138583,0.848724,0.151276
0.01,1.83855e-07,0.847335,0.152665,0.819166,0.180834
0.01,1.84212e-07,0.826999,0.173001,0.788671,0.211329
0.01,1.84569e-07,0.817318,0.182682,0.775595,0.224405
0.01,1.84926e-07,0.814337,0.185663,0.756536,0.243464
0.01,1.85283e-07,0.787782,0.212218,0.703845,0.296155
0.01,1.8564e-07,0.771387,0.228613,0.687567,0.312433
0.01,1.85997e-07,0.754465,0.245535,0.659227,0.340773
0.01,1.86354e-07,0.72642,0.27358,0.617467,0.382533
0.01,1.86711e-07,0.709924,0.290076,0.600863,0.399137
0.01,1.87068e-07,0.676299,0.323701,0.551796,0.448204
0.01,1.87425e-07,0.655832,0.344168,0.53518,0.46482
0.01,1.87782e-07,0.625824,0.374176,0.494605,0.505395
0.01,1.88139e-07,0.592102,0.407898,0.460319,0.539681
0.01,1.88496e-07,0.565225,0.434775,0.436408,0.563592
0.01,1.88853e-07,0.542069,0.457931,0.409325,0.590675
0.01,1.8921e-07,0.514136,0.485864,0.374073,0.625927
0.01,1.89567e-07,0.488807,0.511193,0.345952,0.654048
0.01,1.89924e-07,0.461319,0.538681,0.31467,0.68533
0.01,1.90281e-07,0.433395,0.566605,0.285188,0.714812
0.01,1.90638e-07,0.408167,0.591833,0.258956,0.741044
0.01,1.90995e-07,0.394999,0.605001,0.242272,0.757728
0.01,1.91352e-07,0.376693,0.623307,0.211536,0.788464
0.01,1.91709e-07,0.352875,0.647125,0.181794,0.818206
0.01,1.92066e-07,0.31949,0.68051,0.151233,0.848767
0.01,1.92423e-07,0.294834,0.705166,0.135425,0.864575
0.01,1.9278e-07,0.270927,0.729073,0.114498,0.885502
0.01,1.93137e-07,0.25008,0.74992,0.0968354,0.903165
0.01,1.93494e-07,0.230751,0.769249,0.0794365,0.920564
0.01,1.93851e-07,0.204971,0.795029,0.0595405,0.94046
0.01,1.94208e-07,0.186106,0.813894,0.0481645,0.951836
0.01,1.94565e-07,0.15833,0.84167,0.030261,0.969739
0.01,1.94922e-07,0.134739,0.865261,0.0213021,0.978698
0.01,1.95279e-07,0.128487,0.871513,0.018885,0.981115
0.01,1.95636e-07,0.107738,0.892262,0.0068709,0.993129
0.01,1.95993e-07,0.0951784,0.904822,0.0037205,0.99628
0.01,1.9635e-07,0.0856067,0.914393,0.000990501,0.999009
0.01,1.96707e-07,0.0797792,0.920221,3.58426e-05,0.999964
0.01,1.97064e-07,0.0750035,0.924996,0.000865408,0.999135
0.01,1.97421e-07,0.0732274,0.926773,0.00391774,0.996082
0.01,1.97778e-07,0.0759743,0.924026,0.00991554,0.990084
0.01,1.98135e-07,0.0755018,0.924498,0.0148495,0.98515
0.01,1.98492e-07,0.0801214,0.919879,0.0250396,0.97496
0.01,1.98849e-07,0.0828693,0.917131,0.0335681,0.966432
0.01,1.99206e-07,0.094683,0.905317,0.0518547,0.948145
0.01,1.99563e-07,0.106431,0.893569,0.0652483,0.934752
0.01,1.9992e-07,0.113451,0.886549,0.0764104,0.92359
0.01,2.00277e-07,0.1199,0.8801,0.0916544,0.908346
0.01,2.00634e-07,0.128801,0.871199,0.110838,0.889162
0.01,2.00991e-07,0.137029,0.862971,0.129179,0.870821
0.01,2.01348e-07,0.144563,0.855437,0.149263,0.850737
0.01,2.01705e-07,0.157193,0.842807,0.176866,0.823134
0.01,2.02062e-07,0.169564,0.830436,0.20023,0.79977
0.01,2.02419e-07,0.199051,0.800949,0.244011,0.755989
0.01,2.02776e-07,0.209208,0.790792,0.247371,0.752629
0.01,2.03133e-07,0.217693,0.782307,0.272366,0.727634
0.01,2.0349e-07,0.237489,0.762511,0.312827,0.687173
0.01,2.03847e-07,0.257929,0.742071,0.342596,0.657404
0.01,2.04204e-07,0.273291,0.726709,0.365534,0.634466
0.01,2.04561e-07,0.291387,0.708613,0.397468,0.602532
0.01,2.04918e-07,0.311983,0.688017,0.43016,0.56984
0.01,2.05275e-07,0.337209,0.662791,0.465485,0.534515
0.01,2.05632e-07,0.372633,0.627367,0.506923,0.493077
0.01,2.05989e-07,0.395063,0.604937,0.52316,0.47684
0.01,2.06346e-07,0.431228,0.568772,0.567293,0.432707
0.01,2.06703e-07,0.449464,0.550536,0.579507,0.420493
0.01,2.0706e-07,0.472119,0.527881,0.614482,0.385518
0.01,2.07417e-07,0.495081,0.504919,0.644762,0.355238
0.01,2.07774e-07,0.517374,0.482626,0.67303,0.32697
0.01,2.08131e-07,0.546591,0.453409,0.709193,0.290807
0.01,2.08488e-07,0.566787,0.433213,0.729365,0.270635
0.01,2.08845e-07,0.598399,0.401601,0.767861,0.232139
0.01,2.09202e-07,0.622232,0.377768,0.787711,0.212289
0.01,2.09559e-07,0.63551,0.36449,0.804272,0.195728
0.01,2.09916e-07,0.66088,0.33912,0.837596,0.162404
0.01,2.10273e-07,0.685576,0.314424,0.859974,0.140026
0.01,2.1063e-07,0.702581,0.297419,0.876306,0.123694
0.01,2.10987e-07,0.717101,0.282899,0.894793,0.105207
0.01,2.11344e-07,0.731698,0.268302,0.913476,0.0865243
0.01,2.11701e-07,0.745059,0.254941,0.930645,0.0693554
0.01,2.12058e-07,0.769355,0.230645,0.951944,0.0480557
0.01,2.12415e-07,0.790807,0.209193,0.96358,0.0364202
0.01,2.12772e-07,0.807645,0.192355,0.972916,0.0270837
0.01,2.13129e-07,0.827869,0.172131,0.983802,0.0161977
0.01,2.13486e-07,0.848931,0.151069,0.991222,0.008778
0.01,2.13842e-07,0.855001,0.144999,0.993336,0.00666368
0.01,2.14199e-07,0.871999,0.128001,0.998956,0.00104433
0.01,2.14556e-07,0.88846,0.11154,0.999958,4.23004e-05
0.01,2.14913e-07,0.900103,0.099897,0.998891,0.00110928
0.01,2.1527e-07,0.90918,0.0908197,0.995713,0.00428672
0.01,2.15627e-07,0.911173,0.0888268,0.988617,0.0113825
0.01,2.15984e-07,0.920349,0.0796512,0.985234,0.0147665
0.01,2.16341e-07,0.922926,0.0770743,0.974059,0.025941
0.01,2.16698e-07,0.929696,0.0703044,0.967216,0.0327838
0.01,2.17055e-07,0.929638,0.0703625,0.9513,0.0487004
0.01,2.17412e-07,0.927199,0.0728007,0.936603,0.0633968
0.01,2.17769e-07,0.92473,0.0752699,0.922658,0.0773423
0.01,2.18126e-07,0.915817,0.0841833,0.899009,0.100991
0.01,2.18483e-07,0.91249,0.0875103,0.888448,0.111552
0.01,2.1884e-07,0.899293,0.100707,0.856956,0.143044
0.01,2.19197e-07,0.898637,0.101363,0.851588,0.148412
0.01,2.19554e-07,0.886425,0.113575,0.815703,0.184297
0.01,2.19911e-07,0.871429,0.128571,0.789988,0.210012
0.01,2.20268e-07,0.859229,0.140771,0.768167,0.231833
0.01,2.20625e-07,0.841611,0.158389,0.736116,0.263884
0.01,2.20982e-07,0.819283,0.180717,0.704349,0.295651
0.01,2.21339e-07,0.796793,0.203207,0.676757,0.323243
0.01,2.21696e-07,0.779543,0.220457,0.655017,0.344983
0.01,2.22053e-07,0.759592,0.240408,0.622513,0.377487
0.01,2.2241e-07,0.737044,0.262956,0.590092,0.409908
0.01,2.22767e-07,0.702478,0.297522,0.546649,0.453351
0.01,2.23124e-07,0.680435,0.319565,0.531109,0.468891
0.01,2.23481e-07,0.666957,0.333043,0.508381,0.491619
0.01,2.23838e-07,0.641443,0.358557,0.464598,0.535402
0.01,2.24195e-07,0.619161,0.380839,0.436555,0.563445
0.01,2.24552e-07,0.586103,0.413897,0.394904,0.605096
0.01,2.24909e-07,0.555032,0.444968,0.36674,0.63326
0.01,2.25266e-07,0.525096,0.474904,0.338657,0.661343
0.01,2.25623e-07,0.500893,0.499107,0.314436,0.685564
0.01,2.2598e-07,0.470031,0.529969,0.279977,0.720023
0.01,2.26337e-07,0.439703,0.560297,0.251965,0.748035
0.01,2.26694e-07,0.416962,0.583038,0.23168,0.76832
0.01,2.27051e-07,0.399979,0.600021,0.210145,0.789855
0.01,2.27408e-07,0.369742,0.630258,0.173339,0.826661
0.01,2.27765e-07,0.344952,0.655048,0.15437,0.84563
0.01,2.28122e-07,0.317921,0.682079,0.130298,0.869702
0.01,2.28479e-07,0.311291,0.688709,0.1235,0.8765
0.01,2.28836e-07,0.300003,0.699997,0.100292,0.899708
0.01,2.29193e-07,0.272066,0.727934,0.0716171,0.928383
0.01,2.2955e-07,0.248654,0.751346,0.0583133,0.941687
0.01,2.29907e-07,0.231625,0.768375,0.0473473,0.952653
0.01,2.30264e-07,0.211317,0.788683,0.032672,0.967328
0.01,2.30621e-07,0.200259,0.799741,0.0255495,0.97445
0.01,2.30978e-07,0.186701,0.813299,0.0155732,0.984427
0.01,2.31335e-07,0.16363,0.83637,0.00613151,0.993868
0.01,2.31692e-07,0.157904,0.842096,0.00461336,0.995387
0.01,2.32049e-07,0.136567,0.863433,0.000273984,0.999726
0.01,2.32406e-07,0.12013,0.87987,0.000364001,0.999636
0.01,2.32763e-07,0.11119,0.88881,0.00310954,0.99689
0.01,2.3312e-07,0.102125,0.897875,0.00692788,0.993072
0.01,2.33477e-07,0.102482,0.897518,0.0161771,0.983823
0.01,2.33834e-07,0.105994,0.894006,0.0259651,0.974035
0.01,2.34191e-07,0.105652,0.894348,0.0331568,0.966843
0.01,2.34548e-07,0.10903,0.89097,0.0463092,0.953691
0.01,2.34905e-07,0.11141,0.88859,0.0583966,0.941603
0.01,2.35262e-07,0.111225,0.888775,0.0709573,0.929043
0.01,2.35619e-07,0.122271,0.877729,0.0958245,0.904175
0.01,2.35976e-07,0.131177,0.868823,0.110822,0.889178
0.01,2.36333e-07,0.13981,0.86019,0.129296,0.870704
0.01,2.3669e-07,0.149821,0.850179,0.152115,0.847885
0.01,2.37047e-07,0.165993,0.834007,0.180041,0.819959
0.01,2.37404e-07,0.169677,0.830323,0.190206,0.809794
0.01,2.37761e-07,0.198537,0.801463,0.241943,0.758057
0.01,2.38118e-07,0.212532,0.787468,0.249862,0.750138
0.01,2.38475e-07,0.236189,0.763811,0.287914,0.712086
0.01,2.38832e-07,0.25731,0.74269,0.311811,0.688189
0.01,2.39189e-07,0.270204,0.729796,0.330835,0.669165
0.01,2.39546e-07,0.306204,0.693796,0.38496,0.61504
0.01,2.39903e-07,0.340255,0.659745,0.413543,0.586457
0.01,2.4026e-07,0.356096,0.643904,0.425385,0.574615
0.01,2.40617e-07,0.368329,0.631671,0.453708,0.546292
0.01,2.40974e-07,0.3876,0.6124,0.491927,0.508073
0.01,2.41331e-07,0.409851,0.590149,0.525481,0.474519
0.01,2.41688e-07,0.425769,0.574231,0.54969,0.45031
0.01,2.42045e-07,0.448573,0.551427,0.587811,0.412189
0.01,2.42402e-07,0.469583,0.530417,0.615973,0.384027
0.01,2.42759e-07,0.494306,0.505694,0.650474,0.349526
0.01,2.43116e-07,0.517985,0.482015,0.679153,0.320847
0.01,2.43473e-07,0.552639,0.447361,0.717954,0.282046
0.01,2.4383e-07,0.561849,0.438151,0.722641,0.277359
0.01,2.44187e-07,0.584092,0.415908,0.761966,0.238034
0.01,2.44544e-07,0.605074,0.394926,0.786748,0.213252
0.01,2.44901e-07,0.632202,0.367798,0.816863,0.183137
0.01,2.45258e-07,0.63799,0.36201,0.82403,0.17597
0.01,2.45615e-07,0.658,0.342,0.858158,0.141842
0.01,2.45972e-07,0.692956,0.307044,0.889448,0.110552
0.01,2.46329e-07,0.718705,0.281295,0.903094,0.0969058
0.01,2.46686e-07,0.736987,0.263013,0.916722,0.0832785
0.01,2.47043e-07,0.748207,0.251793,0.929783,0.0702171
0.01,2.474e-07,0.765972,0.234028,0.948028,0.0519716
0.01,2.47757e-07,0.791502,0.208498,0.964747,0.035253
0.01,2.48114e-07,0.811249,0.188751,0.973242,0.0267577
0.01,2.48471e-07,0.833232,0.166768,0.983405,0.0165951
0.01,2.48828e-07,0.849388,0.150612,0.989053,0.0109474
0.01,2.49185e-07,0.868726,0.131274,0.995263,0.00473714
0.01,2.49542e-07,0.882699,0.117301,0.997898,0.0021023
0.01,2.49899e-07,0.897561,0.102439,0.999545,0.000454866
0.01,2.50256e-07,0.899171,0.100829,0.997873,0.00212734
0.01,2.50613e-07,0.910368,0.0896322,0.997454,0.0025458
0.01,2.5097e-07,0.914634,0.0853662,0.992354,0.00764571
0.01,2.51327e-07,0.916425,0.0835747,0.985598,0.0144021
0.01,2.51684e-07,0.927423,0.0725766,0.982763,0.0172374
0.01,2.52041e-07,0.937047,0.062953,0.974485,0.0255154
0.01,2.52398e-07,0.932189,0.0678106,0.953407,0.0465933
0.01,2.52755e-07,0.929567,0.0704335,0.943511,0.0564887
0.01,2.53112e-07,0.921155,0.0788451,0.924032,0.0759676
0.01,2.53469e-07,0.921426,0.0785737,0.917992,0.0820077
0.01,2.53826e-07,0.922163,0.0778374,0.902404,0.0975965
0.01,2.54183e-07,0.910823,0.0891768,0.87135,0.12865
0.01,2.5454e-07,0.892153,0.107847,0.843091,0.156909
0.01,2.54897e-07,0.871161,0.128839,0.819718,0.180282
0.01,2.55254e-07,0.860683,0.139317,0.809673,0.190327
0.01,2.55611e-07,0.842666,0.157334,0.776764,0.223236
0.01,2.55968e-07,0.812914,0.187086,0.739247,0.260753
0.01,2.56325e-07,0.787682,0.212318,0.718605,0.281395
0.01,2.56682e-07,0.767695,0.232305,0.697694,0.302306
0.01,2.57039e-07,0.750953,0.249047,0.674075,0.325925
0.01,2.57396e-07,0.710297,0.289703,0.619662,0.380338
0.01,2.57753e-07,0.681863,0.318137,0.603002,0.396998
0.01,2.5811e-07,0.655038,0.344962,0.574083,0.425917
0.01,2.58467e-07,0.628564,0.371436,0.543793,0.456207
0.01,2.58824e-07,0.593589,0.406411,0.505255,0.494745
0.01,2.59181e-07,0.578057,0.421943,0.49447,0.50553
0.01,2.59538e-07,0.556058,0.443942,0.457111,0.542889
0.01,2.59895e-07,0.545371,0.454629,0.437842,0.562158
0.01,2.60252e-07,0.526113,0.473887,0.398454,0.601546
0.01,2.60609e-07,0.496965,0.503035,0.358646,0.641354
0.01,2.60966e-07,0.48382,0.51618,0.344063,0.655937
0.01,2.61323e-07,0.453213,0.546787,0.298507,0.701493
0.01,2.6168e-07,0.435192,0.564808,0.281812,0.718188
0.01,2.62037e-07,0.403431,0.596569,0.241794,0.758206
0.01,2.62394e-07,0.384915,0.615085,0.22705,0.77295
0.01,2.62751e-07,0.373387,0.626613,0.206954,0.793046
0.01,2.63108e-07,0.356629,0.643371,0.177983,0.822017
0.01,2.63465e-07,0.335229,0.664771,0.150892,0.849108
0.01,2.63822e-07,0.301436,0.698564,0.119951,0.880049
0.01,2.64179e-07,0.268589,0.731411,0.0999783,0.900022
0.01,2.64536e-07,0.256395,0.743605,0.0948548,0.905145
0.01,2.64893e-07,0.241639,0.758361,0.075589,0.924411
0.01,2.6525e-07,0.213255,0.786745,0.0521061,0.947894
0.01,2.65607e-07,0.194284,0.805716,0.0425802,0.95742
0.01,2.65964e-07,0.166957,0.833043,0.0269737,0.973026
0.01,2.66321e-07,0.151364,0.848636,0.0219089,0.978091
0.01,2.66678e-07,0.132195,0.867805,0.0125634,0.987437
0.01,2.67035e-07,0.116145,0.883855,0.00732561,0.992674
0.01,2.67392e-07,0.102983,0.897017,0.00365514,0.996345
0.01,2.67749e-07,0.0900836,0.909916,0.0012629,0.998737
0.01,2.68106e-07,0.0772588,0.922741,0.000861404,0.999139
0.01,2.68463e-07,0.0644592,0.935541,0.00226465,0.997735
0.01,2.6882e-07,0.0499111,0.950089,0.0046234,0.995377
0.01,2.69177e-07,0.0384331,0.961567,0.00998871,0.990011
0.01,2.69534e-07,0.0335758,0.966424,0.0207731,0.979227
0.01,2.69891e-07,0.0273638,0.972636,0.0280756,0.971924
0.01,2.70248e-07,0.0239316,0.976068,0.0393522,0.960648
0.01,2.70605e-07,0.0216579,0.978342,0.0521274,0.947873
0.01,2.70962e-07,0.0211569,0.978843,0.0664462,0.933554
0.01,2.71319e-07,0.0242811,0.975719,0.085927,0.914073
0.01,2.71676e-07,0.0302789,0.969721,0.105492,0.894508
0.01,2.72033e-07,0.0311626,0.968837,0.112757,0.887243
0.01,2.7239e-07,0.0366517,0.963348,0.13944,0.86056
0.01,2.72747e-07,0.0452679,0.954732,0.165216,0.834784
0.01,2.73104e-07,0.0610525,0.938948,0.198607,0.801393
0.01,2.73461e-07,0.0711774,0.928823,0.211272,0.788728
0.01,2.73818e-07,0.083587,0.916413,0.23875,0.76125
0.01,2.74175e-07,0.102593,0.897407,0.273585,0.726415
0.01,2.74532e-07,0.125765,0.874235,0.305038,0.694962
0.01,2.74889e-07,0.152612,0.847388,0.33585,0.66415
0.01,2.75246e-07,0.163895,0.836105,0.343179,0.656821
0.01,2.75603e-07,0.18435,0.81565,0.383945,0.616055
0.01,2.7596e-07,0.222295,0.777705,0.434185,0.565815
0.01,2.76317e-07,0.255035,0.744965,0.456626,0.543374
0.01,2.76674e-07,0.28171,0.71829,0.479572,0.520428
0.01,2.77031e-07,0.296469,0.703531,0.496989,0.503011
0.01,2.77388e-07,0.327648,0.672352,0.545677,0.454323
0.01,2.77745e-07,0.350429,0.649571,0.567498,0.432502
0.01,2.78102e-07,0.375674,0.624326,0.600825,0.399175
0.01,2.78459e-07,0.400949,0.599051,0.630788,0.369212
0.01,2.78816e-07,0.413938,0.586062,0.649592,0.350408
0.01,2.79173e-07,0.437072,0.562928,0.688588,0.311412
0.01,2.7953e-07,0.467824,0.532176,0.723916,0.276084
0.01,2.79887e-07,0.499443,0.500557,0.752086,0.247914
0.01,2.80244e-07,0.529141,0.470859,0.776762,0.223238
0.01,2.80601e-07,0.571896,0.428104,0.812629,0.187371
0.01,2.80958e-07,0.596524,0.403476,0.822871,0.177129
0.01,2.81315e-07,0.619812,0.380188,0.845211,0.154789
0.01,2.81672e-07,0.652199,0.347801,0.87387,0.12613
0.01,2.82029e-07,0.67425,0.32575,0.887387,0.112613
0.01,2.82386e-07,0.706573,0.293427,0.913145,0.086855
0.01,2.82743e-07,0.741983,0.258017,0.932266,0.0677338
0.01,2.831e-07,0.771486,0.228514,0.944794,0.0552063
0.01,2.83457e-07,0.79254,0.20746,0.954759,0.0452412
0.01,2.83814e-07,0.830656,0.169344,0.974908,0.0250921
0.01,2.84171e-07,0.865919,0.134081,0.983853,0.0161468
0.01,2.84528e-07,0.883907,0.116093,0.986065,0.0139345
0.01,2.84885e-07,0.899757,0.100243,0.992228,0.00777204
0.01,2.85242e-07,0.902404,0.0975961,0.993948,0.006052
0.01,2.85599e-07,0.914222,0.0857777,0.999044,0.000956388
0.01,2.85956e-07,0.924849,0.0751513,0.9998,0.00020026
0.01,2.86313e-07,0.934401,0.065599,0.998503,0.00149716
0.01,2.8667e-07,0.946713,0.053287,0.996312,0.0036879
0.01,2.87027e-07,0.949494,0.0505056,0.988038,0.0119623
0.01,2.87384e-07,0.955084,0.0449158,0.983089,0.0169111
0.01,2.87741e-07,0.962074,0.0379264,0.976546,0.0234535
0.01,2.88098e-07,0.964673,0.0353273,0.963954,0.0360462
0.01,2.88455e-07,0.969119,0.0308806,0.955732,0.0442684
0.01,2.88812e-07,0.963896,0.0361039,0.931763,0.0682373
0.01,2.89169e-07,0.958765,0.0412349,0.918716,0.0812836
0.01,2.89526e-07,0.953697,0.0463026,0.903844,0.0961557
0.01,2.89883e-07,0.945049,0.054951,0.881867,0.118133
0.01,2.9024e-07,0.926621,0.0733792,0.849099,0.150901
0.01,2.90597e-07,0.913565,0.0864347,0.838039,0.161961
0.01,2.90954e-07,0.904581,0.0954192,0.821861,0.178139
0.01,2.91311e-07,0.889392,0.110608,0.790583,0.209417
0.01,2.91668e-07,0.872215,0.127785,0.763976,0.236024
0.01,2.92025e-07,0.849974,0.150026,0.732001,0.267999
0.01,2.92382e-07,0.824928,0.175072,0.702878,0.297122
0.01,2.92739e-07,0.795391,0.204609,0.671052,0.328948
0.01,2.93096e-07,0.775449,0.224551,0.654275,0.345725
0.01,2.93453e-07,0.749253,0.250747,0.619,0.381
0.01,2.9381e-07,0.725499,0.274501,0.592464,0.407536
0.01,2.94167e-07,0.714593,0.285407,0.575987,0.424013
0.01,2.94524e-07,0.677782,0.322218,0.517122,0.482878
0.01,2.94881e-07,0.633414,0.366586,0.478475,0.521525
0.01,2.95238e-07,0.594279,0.405721,0.454252,0.545748
0.01,2.95595e-07,0.569017,0.430983,0.438328,0.561672
0.01,2.95952e-07,0.542883,0.457117,0.40688,0.59312
0.01,2.96309e-07,0.519734,0.480266,0.379606,0.620394
0.01,2.96666e-07,0.492207,0.507793,0.345001,0.654999
0.01,2.97023e-07,0.448353,0.551647,0.300278,0.699722
0.01,2.9738e-07,0.421597,0.578403,0.287323,0.712677
0.01,2.97737e-07,0.402144,0.597856,0.265582,0.734418
0.01,2.98094e-07,0.377763,0.622237,0.233736,0.766264
0.01,2.98451e-07,0.360978,0.639022,0.214304,0.785696
0.01,2.98808e-07,0.325256,0.674744,0.173678,0.826322
0.01,2.99165e-07,0.288001,0.711999,0.148244,0.851756
0.01,2.99522e-07,0.260326,0.739674,0.133053,0.866947
0.01,2.99879e-07,0.249757,0.750243,0.124695,0.875305
0.01,3.00236e-07,0.218749,0.781251,0.0901023,0.909898
0.01,3.00593e-07,0.199135,0.800865,0.079293,0.920707
